CodigoEstacion,CodigoSensor,FechaObservacion,ValorObservado,NombreEstacion,Departamento,Municipio,ZonaHidrografica,Latitud,Longitud,DescripcionSensor,UnidadMedida
0021205523,0068,02/20/2022 12:30:00 PM,18.33,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 02:20:00 AM,8.193,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 03:40:00 AM,8.54,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 10:30:00 AM,9.462,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 02:20:00 AM,7.859,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 02:00:00 PM,18.5,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 03:40:00 PM,13.244,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 12:00:00 AM,11.2,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 06:40:00 PM,8.568,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 07:40:00 PM,12.664,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 06:10:00 AM,10.705,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 07:50:00 PM,9.42,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 08:30:00 AM,9.549,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 09:50:00 AM,9.898,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 02:00:00 PM,21,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 09:00:00 AM,10.029,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 04:00:00 PM,18.5,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 09:30:00 PM,8.785,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 06:00:00 PM,14,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 10:00:00 PM,9.084,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205710,0068,02/20/2022 01:00:00 PM,21.6,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 10:30:00 PM,9.048,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 03:30:00 PM,13.419,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 11:30:00 PM,12.258,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 09:40:00 PM,8.687,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 11:40:00 AM,10.11,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 08:20:00 PM,9.4,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 04:30:00 PM,12.599,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 05:30:00 PM,10.67,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 01:10:00 PM,14.608,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205710,0068,02/20/2022 10:00:00 PM,13,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 06:20:00 AM,10.792,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 05:50:00 PM,10.565,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 07:40:00 PM,8.206,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 11:50:00 PM,7.825,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 03:00:00 AM,7.818,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 04:30:00 PM,18.067,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 02:30:00 AM,8.533,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 10:40:00 AM,9.445,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 07:10:00 AM,11.451,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 04:10:00 AM,8.345,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 08:50:00 PM,9.239,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 10:40:00 PM,12.546,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021206920,0068,02/20/2022 12:00:00 PM,9.5,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 07:50:00 AM,9.342,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 02:50:00 AM,8.649,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206960,0068,02/20/2022 05:00:00 AM,12.6,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 08:00:00 AM,9.017,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 03:50:00 AM,7.923,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 12:40:00 AM,8.464,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205710,0068,02/20/2022 02:00:00 AM,10.2,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 10:10:00 PM,8.386,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 11:50:00 AM,11.8,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206960,0068,02/20/2022 03:00:00 PM,18.7,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 10:20:00 PM,8.453,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 09:40:00 AM,10.059,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206960,0068,02/20/2022 10:00:00 AM,15,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 01:20:00 PM,18.356,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 04:00:00 AM,11.6,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021206920,0068,02/20/2022 11:00:00 AM,9.6,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 12:10:00 AM,10.729,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 09:40:00 AM,9.74,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 07:00:00 PM,14.5,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 05:30:00 AM,10.198,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021206920,0068,02/20/2022 02:00:00 AM,8,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 03:20:00 PM,13.519,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 03:00:00 PM,12.461,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 11:20:00 PM,12.477,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021206920,0068,02/20/2022 06:00:00 PM,9.9,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 06:30:00 PM,9.633,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 03:30:00 PM,13.035,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 05:10:00 PM,10.97,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 03:50:00 PM,13.223,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 06:00:00 PM,14.9,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 09:20:00 AM,10.089,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 12:10:00 PM,10.325,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206920,0068,02/20/2022 06:00:00 AM,8.1,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 12:00:00 AM,8.743,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 07:00:00 AM,12.4,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 07:30:00 PM,9.137,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 11:10:00 AM,9.967,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 08:20:00 AM,9.281,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 12:00:00 AM,10.858,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 06:40:00 PM,13.927,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 10:20:00 AM,9.246,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 04:10:00 PM,18.796,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 10:20:00 AM,9.576,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 07:00:00 AM,11.1,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 06:40:00 PM,9.583,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 06:00:00 AM,10.4,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 08:00:00 PM,11.1,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 10:00:00 PM,12,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021206920,0068,02/20/2022 10:00:00 AM,9.5,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 11:00:00 AM,9.963,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 04:00:00 PM,18.8,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 04:50:00 AM,8.344,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 05:10:00 PM,11.418,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 06:00:00 PM,10.068,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 06:50:00 AM,8.428,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 11:00:00 AM,17.4,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 06:10:00 AM,8.54,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 08:40:00 AM,13.396,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021206920,0068,02/20/2022 04:00:00 AM,7.8,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 05:00:00 AM,10.2,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021206960,0068,02/20/2022 01:00:00 PM,18.8,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 10:50:00 PM,12.569,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 01:40:00 AM,7.889,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 12:30:00 PM,13.259,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205710,0068,02/20/2022 07:00:00 AM,11.1,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 09:30:00 PM,9.165,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 08:50:00 AM,13.546,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 05:10:00 PM,16.737,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 02:00:00 PM,19.546,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 09:10:00 AM,13.938,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 08:10:00 AM,12.681,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 07:30:00 AM,11.764,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 05:00:00 AM,8.228,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 11:00:00 AM,17.8,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 05:00:00 AM,12,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 03:20:00 AM,8.679,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 11:40:00 PM,8.785,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021206920,0068,02/20/2022 05:00:00 PM,11.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 04:40:00 AM,8.128,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 06:00:00 AM,11.7,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 02:30:00 AM,7.839,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 08:40:00 AM,9.785,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205710,0068,02/20/2022 03:00:00 AM,10.6,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 10:00:00 PM,12.49,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021206600,0068,02/20/2022 09:00:00 PM,10.2,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Temp Aire 2 m,°C
0021205012,0068,02/20/2022 10:00:00 PM,13.4,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 02:00:00 AM,7.474,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 06:30:00 AM,8.222,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 02:10:00 PM,12.996,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 09:20:00 PM,9.098,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205710,0068,02/20/2022 01:00:00 AM,9.5,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Temp Aire 2 m,°C
0021205512,0068,02/20/2022 07:10:00 PM,9.24,EL SOCHE  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.469,-74.079,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 07:20:00 AM,11.588,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205523,0068,02/20/2022 02:00:00 AM,9.438,UNIVERSIDAD SANTO TOMÁS  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.788,-74.05,Temp Aire 2 m,°C
0021205509,0068,02/20/2022 08:30:00 AM,9.922,EL DESTINO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.397,-74.628,Temp Aire 2 m,°C
